,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Price,Open,High,Low,Change %
1961,1961.0,1961.0,1961.0,10/17/2002,5.97,5.97,5.97,5.97,0.34%
1962,1962.0,1962.0,1962.0,10/18/2002,5.97,5.97,5.97,5.97,0.00%
1963,1963.0,1963.0,1963.0,10/21/2002,5.96,5.96,5.96,5.96,-0.17%
1964,1964.0,1964.0,1964.0,10/22/2002,5.98,5.98,5.98,5.98,0.34%
1965,1965.0,1965.0,1965.0,10/23/2002,5.98,5.98,5.98,5.98,0.00%
1966,1966.0,1966.0,1966.0,10/24/2002,5.96,5.96,5.96,5.96,-0.33%
1967,1967.0,1967.0,1967.0,10/25/2002,5.97,5.97,5.97,5.97,0.17%
1968,1968.0,1968.0,1968.0,10/29/2002,5.94,5.94,5.94,5.94,-0.50%
1969,1969.0,1969.0,1969.0,10/30/2002,5.94,5.94,5.94,5.94,0.00%
1970,1970.0,1970.0,1970.0,10/31/2002,5.95,5.95,5.95,5.95,0.17%
1971,1971.0,1971.0,1971.0,11/1/2002,5.93,5.93,5.93,5.93,-0.34%
1972,1972.0,1972.0,1972.0,11/4/2002,5.93,5.93,5.93,5.93,0.00%
1973,1973.0,1973.0,1973.0,11/5/2002,5.93,5.93,5.93,5.93,0.00%
1974,1974.0,1974.0,1974.0,11/6/2002,5.92,5.92,5.92,5.92,-0.17%
1975,1975.0,1975.0,1975.0,11/7/2002,5.93,5.93,5.93,5.93,0.17%
1976,1976.0,1976.0,1976.0,11/8/2002,5.91,5.91,5.91,5.91,-0.34%
1977,1977.0,1977.0,1977.0,11/11/2002,5.88,5.88,5.88,5.88,-0.51%
1978,1978.0,1978.0,1978.0,11/12/2002,5.85,5.85,5.85,5.85,-0.51%
1979,1979.0,1979.0,1979.0,11/13/2002,5.84,5.84,5.84,5.84,-0.17%
1980,1980.0,1980.0,1980.0,11/14/2002,5.86,5.86,5.86,5.86,0.34%
1981,1981.0,1981.0,1981.0,11/15/2002,5.89,5.89,5.89,5.89,0.51%
1982,1982.0,1982.0,1982.0,11/18/2002,5.89,5.89,5.89,5.89,0.00%
1983,1983.0,1983.0,1983.0,11/19/2002,5.88,5.88,5.88,5.88,-0.17%
1984,1984.0,1984.0,1984.0,11/20/2002,5.91,5.91,5.91,5.91,0.51%
1985,1985.0,1985.0,1985.0,11/21/2002,5.93,5.93,5.93,5.93,0.34%
1986,1986.0,1986.0,1986.0,11/22/2002,5.94,5.94,5.94,5.94,0.17%
1987,1987.0,1987.0,1987.0,11/25/2002,5.93,5.93,5.93,5.93,-0.17%
1988,1988.0,1988.0,1988.0,11/26/2002,5.95,5.95,5.95,5.95,0.34%
1989,1989.0,1989.0,1989.0,11/27/2002,5.94,5.94,5.94,5.94,-0.17%
1990,1990.0,1990.0,1990.0,11/28/2002,5.97,5.97,5.97,5.97,0.51%
1991,1991.0,1991.0,1991.0,11/29/2002,5.96,5.96,5.96,5.96,-0.17%
1992,1992.0,1992.0,1992.0,12/2/2002,5.97,5.97,5.97,5.97,0.17%
1993,1993.0,1993.0,1993.0,12/3/2002,5.97,5.97,5.97,5.97,0.00%
1994,1994.0,1994.0,1994.0,12/4/2002,5.96,5.96,5.96,5.96,-0.17%
1995,1995.0,1995.0,1995.0,12/5/2002,5.96,5.96,5.96,5.96,0.00%
1996,1996.0,1996.0,1996.0,12/6/2002,5.98,5.98,5.98,5.98,0.34%
1997,1997.0,1997.0,1997.0,12/9/2002,5.97,5.97,5.97,5.97,-0.17%
1998,1998.0,1998.0,1998.0,12/10/2002,5.97,5.97,5.97,5.97,0.00%
1999,1999.0,1999.0,1999.0,12/11/2002,5.97,5.97,5.97,5.97,0.00%
2000,2000.0,2000.0,2000.0,12/12/2002,5.96,5.96,5.96,5.96,-0.17%
2001,2001.0,2001.0,2001.0,12/13/2002,5.95,5.95,5.95,5.95,-0.17%
2002,2002.0,2002.0,2002.0,12/16/2002,5.95,5.95,5.95,5.95,0.00%
2003,2003.0,2003.0,2003.0,12/17/2002,5.95,5.95,5.95,5.95,0.00%
2004,2004.0,2004.0,2004.0,12/18/2002,5.96,5.96,5.96,5.96,0.17%
2005,2005.0,2005.0,2005.0,12/19/2002,5.95,5.95,5.95,5.95,-0.17%
2006,2006.0,2006.0,2006.0,12/20/2002,5.94,5.94,5.94,5.94,-0.17%
2007,2007.0,2007.0,2007.0,12/23/2002,5.94,5.94,5.94,5.94,0.00%
2008,2008.0,2008.0,2008.0,12/24/2002,5.93,5.93,5.93,5.93,-0.17%
2009,2009.0,2009.0,2009.0,12/27/2002,5.94,5.94,5.94,5.94,0.17%
2010,2010.0,2010.0,2010.0,12/30/2002,5.93,5.93,5.93,5.93,-0.17%
2011,2011.0,2011.0,2011.0,12/31/2002,5.94,5.94,5.94,5.94,0.17%
2012,2012.0,2012.0,2012.0,1/3/2003,5.97,5.97,5.97,5.97,0.51%
2013,2013.0,2013.0,2013.0,1/6/2003,5.97,5.97,5.97,5.97,0.00%
2014,2014.0,2014.0,2014.0,1/7/2003,5.97,5.97,5.97,5.97,0.00%
2015,2015.0,2015.0,2015.0,1/8/2003,5.95,5.95,5.95,5.95,-0.34%
2016,2016.0,2016.0,2016.0,1/9/2003,5.94,5.94,5.94,5.94,-0.17%
2017,2017.0,2017.0,2017.0,1/10/2003,5.95,5.95,5.95,5.95,0.17%
2018,2018.0,2018.0,2018.0,1/13/2003,5.91,5.91,5.91,5.91,-0.67%
2019,2019.0,2019.0,2019.0,1/14/2003,5.89,5.89,5.89,5.89,-0.34%
2020,2020.0,2020.0,2020.0,1/15/2003,5.86,5.86,5.86,5.86,-0.51%
2021,2021.0,2021.0,2021.0,1/16/2003,5.86,5.86,5.86,5.86,0.00%
2022,2022.0,2022.0,2022.0,1/17/2003,5.85,5.85,5.85,5.85,-0.17%
2023,2023.0,2023.0,2023.0,1/20/2003,5.86,5.86,5.86,5.86,0.17%
2024,2024.0,2024.0,2024.0,1/21/2003,5.82,5.82,5.82,5.82,-0.68%
2025,2025.0,2025.0,2025.0,1/22/2003,5.82,5.82,5.82,5.82,0.00%
2026,2026.0,2026.0,2026.0,1/23/2003,5.78,5.78,5.78,5.78,-0.69%
2027,2027.0,2027.0,2027.0,1/24/2003,5.79,5.79,5.79,5.79,0.17%
2028,2028.0,2028.0,2028.0,1/27/2003,5.79,5.79,5.79,5.79,0.00%
2029,2029.0,2029.0,2029.0,1/28/2003,5.79,5.79,5.79,5.79,0.00%
2030,2030.0,2030.0,2030.0,1/29/2003,5.79,5.79,5.79,5.79,0.00%
2031,2031.0,2031.0,2031.0,1/30/2003,5.82,5.82,5.82,5.82,0.52%
2032,2032.0,2032.0,2032.0,1/31/2003,5.83,5.83,5.83,5.83,0.17%
2033,2033.0,2033.0,2033.0,2/3/2003,5.82,5.82,5.82,5.82,-0.17%
2034,2034.0,2034.0,2034.0,2/4/2003,5.82,5.82,5.82,5.82,0.00%
2035,2035.0,2035.0,2035.0,2/5/2003,5.82,5.82,5.82,5.82,0.00%
2036,2036.0,2036.0,2036.0,2/7/2003,5.77,5.77,5.77,5.77,-0.86%
2037,2037.0,2037.0,2037.0,2/10/2003,5.78,5.78,5.78,5.78,0.17%
2038,2038.0,2038.0,2038.0,2/11/2003,5.8,5.8,5.8,5.8,0.35%
2039,2039.0,2039.0,2039.0,2/12/2003,5.8,5.8,5.8,5.8,0.00%
2040,2040.0,2040.0,2040.0,2/13/2003,5.79,5.79,5.79,5.79,-0.17%
2041,2041.0,2041.0,2041.0,2/14/2003,5.79,5.79,5.79,5.79,0.00%
2042,2042.0,2042.0,2042.0,2/17/2003,5.8,5.8,5.8,5.8,0.17%
2043,2043.0,2043.0,2043.0,2/18/2003,5.78,5.78,5.78,5.78,-0.34%
2044,2044.0,2044.0,2044.0,2/19/2003,5.79,5.79,5.79,5.79,0.17%
2045,2045.0,2045.0,2045.0,2/20/2003,5.79,5.79,5.79,5.79,0.00%
2046,2046.0,2046.0,2046.0,2/21/2003,5.77,5.77,5.77,5.77,-0.35%
2047,2047.0,2047.0,2047.0,2/24/2003,5.77,5.77,5.77,5.77,0.00%
2048,2048.0,2048.0,2048.0,2/25/2003,5.77,5.77,5.77,5.77,0.00%
2049,2049.0,2049.0,2049.0,2/26/2003,5.72,5.72,5.72,5.72,-0.87%
2050,2050.0,2050.0,2050.0,2/27/2003,5.71,5.71,5.71,5.71,-0.17%
2051,2051.0,2051.0,2051.0,2/28/2003,5.71,5.71,5.71,5.71,0.00%
2052,2052.0,2052.0,2052.0,3/3/2003,5.68,5.68,5.68,5.68,-0.53%
2053,2053.0,2053.0,2053.0,3/4/2003,5.68,5.68,5.68,5.68,0.00%
2054,2054.0,2054.0,2054.0,3/5/2003,5.68,5.68,5.68,5.68,0.00%
2055,2055.0,2055.0,2055.0,3/6/2003,5.73,5.73,5.73,5.73,0.88%
2056,2056.0,2056.0,2056.0,3/7/2003,5.72,5.72,5.72,5.72,-0.17%
2057,2057.0,2057.0,2057.0,3/10/2003,5.72,5.72,5.72,5.72,0.00%
2058,2058.0,2058.0,2058.0,3/11/2003,5.71,5.71,5.71,5.71,-0.17%
2059,2059.0,2059.0,2059.0,3/12/2003,5.72,5.72,5.72,5.72,0.18%
2060,2060.0,2060.0,2060.0,3/13/2003,5.77,5.77,5.77,5.77,0.87%
2061,2061.0,2061.0,2061.0,3/14/2003,5.79,5.79,5.79,5.79,0.35%
2062,2062.0,2062.0,2062.0,3/17/2003,5.77,5.77,5.77,5.77,-0.35%
2063,2063.0,2063.0,2063.0,3/18/2003,5.79,5.79,5.79,5.79,0.35%
2064,2064.0,2064.0,2064.0,3/19/2003,5.82,5.82,5.82,5.82,0.52%
2065,2065.0,2065.0,2065.0,3/20/2003,5.84,5.84,5.84,5.84,0.34%
2066,2066.0,2066.0,2066.0,3/21/2003,5.83,5.83,5.83,5.83,-0.17%
2067,2067.0,2067.0,2067.0,3/24/2003,5.83,5.83,5.83,5.83,0.00%
2068,2068.0,2068.0,2068.0,3/25/2003,5.82,5.82,5.82,5.82,-0.17%
2069,2069.0,2069.0,2069.0,3/26/2003,5.81,5.81,5.81,5.81,-0.17%
2070,2070.0,2070.0,2070.0,3/27/2003,5.79,5.79,5.79,5.79,-0.34%
2071,2071.0,2071.0,2071.0,3/28/2003,5.78,5.78,5.78,5.78,-0.17%
2072,2072.0,2072.0,2072.0,3/31/2003,5.74,5.74,5.74,5.74,-0.69%
2073,2073.0,2073.0,2073.0,4/1/2003,5.75,5.75,5.75,5.75,0.17%
2074,2074.0,2074.0,2074.0,4/2/2003,5.78,5.78,5.78,5.78,0.52%
2075,2075.0,2075.0,2075.0,4/3/2003,5.76,5.76,5.76,5.76,-0.35%
2076,2076.0,2076.0,2076.0,4/4/2003,5.75,5.75,5.75,5.75,-0.17%
2077,2077.0,2077.0,2077.0,4/7/2003,5.77,5.77,5.77,5.77,0.35%
2078,2078.0,2078.0,2078.0,4/8/2003,5.77,5.77,5.77,5.77,0.00%
2079,2079.0,2079.0,2079.0,4/9/2003,5.76,5.76,5.76,5.76,-0.17%
2080,2080.0,2080.0,2080.0,4/10/2003,5.74,5.74,5.74,5.74,-0.35%
2081,2081.0,2081.0,2081.0,4/11/2003,5.73,5.73,5.73,5.73,-0.17%
2082,2082.0,2082.0,2082.0,4/14/2003,5.74,5.74,5.74,5.74,0.17%
2083,2083.0,2083.0,2083.0,4/15/2003,5.73,5.73,5.73,5.73,-0.17%
2084,2084.0,2084.0,2084.0,4/16/2003,5.73,5.73,5.73,5.73,0.00%
2085,2085.0,2085.0,2085.0,4/17/2003,5.7,5.7,5.7,5.7,-0.52%
2086,2086.0,2086.0,2086.0,4/22/2003,5.7,5.7,5.7,5.7,0.00%
2087,2087.0,2087.0,2087.0,4/23/2003,5.7,5.7,5.7,5.7,0.00%
2088,2088.0,2088.0,2088.0,4/24/2003,5.45,5.45,5.45,5.45,-4.39%
2089,2089.0,2089.0,2089.0,4/28/2003,5.43,5.43,5.43,5.43,-0.37%
2090,2090.0,2090.0,2090.0,4/29/2003,5.44,5.44,5.44,5.44,0.18%
2091,2091.0,2091.0,2091.0,4/30/2003,5.41,5.41,5.41,5.41,-0.55%
2092,2092.0,2092.0,2092.0,5/1/2003,5.39,5.39,5.39,5.39,-0.37%
2093,2093.0,2093.0,2093.0,5/2/2003,5.38,5.38,5.38,5.38,-0.19%
2094,2094.0,2094.0,2094.0,5/5/2003,5.4,5.4,5.4,5.4,0.37%
2095,2095.0,2095.0,2095.0,5/6/2003,5.4,5.4,5.4,5.4,0.00%
2096,2096.0,2096.0,2096.0,5/7/2003,5.37,5.37,5.37,5.37,-0.56%
2097,2097.0,2097.0,2097.0,5/8/2003,5.35,5.35,5.35,5.35,-0.37%
2098,2098.0,2098.0,2098.0,5/9/2003,5.38,5.38,5.38,5.38,0.56%
2099,2099.0,2099.0,2099.0,5/12/2003,5.37,5.37,5.37,5.37,-0.19%
2100,2100.0,2100.0,2100.0,5/13/2003,5.35,5.35,5.35,5.35,-0.37%
2101,2101.0,2101.0,2101.0,5/14/2003,5.34,5.34,5.34,5.34,-0.19%
2102,2102.0,2102.0,2102.0,5/15/2003,5.32,5.32,5.32,5.32,-0.37%
2103,2103.0,2103.0,2103.0,5/16/2003,5.29,5.29,5.29,5.29,-0.56%
2104,2104.0,2104.0,2104.0,5/19/2003,5.23,5.23,5.23,5.23,-1.13%
2105,2105.0,2105.0,2105.0,5/20/2003,5.22,5.22,5.22,5.22,-0.19%
2106,2106.0,2106.0,2106.0,5/21/2003,5.19,5.19,5.19,5.19,-0.57%
2107,2107.0,2107.0,2107.0,5/22/2003,5.21,5.21,5.21,5.21,0.39%
2108,2108.0,2108.0,2108.0,5/23/2003,5.19,5.19,5.19,5.19,-0.38%
2109,2109.0,2109.0,2109.0,5/26/2003,5.19,5.19,5.19,5.19,0.00%
2110,2110.0,2110.0,2110.0,5/27/2003,5.16,5.16,5.16,5.16,-0.58%
2111,2111.0,2111.0,2111.0,5/28/2003,5.18,5.18,5.18,5.18,0.39%
2112,2112.0,2112.0,2112.0,5/29/2003,5.18,5.18,5.18,5.18,0.00%
2113,2113.0,2113.0,2113.0,5/30/2003,5.18,5.18,5.18,5.18,0.00%
2114,2114.0,2114.0,2114.0,6/3/2003,5.17,5.17,5.17,5.17,-0.19%
2115,2115.0,2115.0,2115.0,6/4/2003,5.14,5.14,5.14,5.14,-0.58%
2116,2116.0,2116.0,2116.0,6/5/2003,5.18,5.18,5.18,5.18,0.78%
2117,2117.0,2117.0,2117.0,6/6/2003,5.15,5.15,5.15,5.15,-0.58%
2118,2118.0,2118.0,2118.0,6/9/2003,5.15,5.15,5.15,5.15,0.00%
2119,2119.0,2119.0,2119.0,6/10/2003,5.16,5.16,5.16,5.16,0.19%
2120,2120.0,2120.0,2120.0,6/11/2003,5.11,5.11,5.11,5.11,-0.97%
2121,2121.0,2121.0,2121.0,6/12/2003,5.13,5.13,5.13,5.13,0.39%
2122,2122.0,2122.0,2122.0,6/13/2003,5.11,5.11,5.11,5.11,-0.39%
2123,2123.0,2123.0,2123.0,6/16/2003,5.07,5.07,5.07,5.07,-0.78%
2124,2124.0,2124.0,2124.0,6/17/2003,5.09,5.09,5.09,5.09,0.39%
2125,2125.0,2125.0,2125.0,6/18/2003,5.09,5.09,5.09,5.09,0.00%
2126,2126.0,2126.0,2126.0,6/19/2003,5.07,5.07,5.07,5.07,-0.39%
2127,2127.0,2127.0,2127.0,6/20/2003,5.09,5.09,5.09,5.09,0.39%
2128,2128.0,2128.0,2128.0,6/23/2003,5.08,5.08,5.08,5.08,-0.20%
2129,2129.0,2129.0,2129.0,6/24/2003,5.08,5.08,5.08,5.08,0.00%
2130,2130.0,2130.0,2130.0,6/25/2003,5.07,5.07,5.07,5.07,-0.20%
2131,2131.0,2131.0,2131.0,6/26/2003,5.14,5.14,5.14,5.14,1.38%
2132,2132.0,2132.0,2132.0,6/27/2003,5.16,5.16,5.16,5.16,0.39%
2133,2133.0,2133.0,2133.0,6/30/2003,5.15,5.15,5.15,5.15,-0.19%
2134,2134.0,2134.0,2134.0,7/1/2003,5.14,5.14,5.14,5.14,-0.19%
2135,2135.0,2135.0,2135.0,7/2/2003,5.13,5.13,5.13,5.13,-0.19%
2136,2136.0,2136.0,2136.0,7/3/2003,5.11,5.11,5.11,5.11,-0.39%
2137,2137.0,2137.0,2137.0,7/4/2003,5.12,5.12,5.12,5.12,0.20%
2138,2138.0,2138.0,2138.0,7/7/2003,5.08,5.08,5.08,5.08,-0.78%
2139,2139.0,2139.0,2139.0,7/8/2003,5.06,5.06,5.06,5.06,-0.39%
2140,2140.0,2140.0,2140.0,7/9/2003,5.06,5.06,5.06,5.06,0.00%
2141,2141.0,2141.0,2141.0,7/10/2003,5.08,5.08,5.08,5.08,0.40%
2142,2142.0,2142.0,2142.0,7/11/2003,5.07,5.07,5.07,5.07,-0.20%
2143,2143.0,2143.0,2143.0,7/14/2003,5.06,5.06,5.06,5.06,-0.20%
2144,2144.0,2144.0,2144.0,7/15/2003,5.03,5.03,5.03,5.03,-0.59%
2145,2145.0,2145.0,2145.0,7/16/2003,5.05,5.05,5.05,5.05,0.40%
2146,2146.0,2146.0,2146.0,7/17/2003,5.05,5.05,5.05,5.05,0.00%
2147,2147.0,2147.0,2147.0,7/18/2003,5.05,5.05,5.05,5.05,0.00%
2148,2148.0,2148.0,2148.0,7/21/2003,5.07,5.07,5.07,5.07,0.40%
2149,2149.0,2149.0,2149.0,7/22/2003,5.08,5.08,5.08,5.08,0.20%
2150,2150.0,2150.0,2150.0,7/23/2003,5.08,5.08,5.08,5.08,0.00%
2151,2151.0,2151.0,2151.0,7/24/2003,5.05,5.05,5.05,5.05,-0.59%
2152,2152.0,2152.0,2152.0,7/25/2003,5.04,5.04,5.04,5.04,-0.20%
2153,2153.0,2153.0,2153.0,7/28/2003,5.03,5.03,5.03,5.03,-0.20%
2154,2154.0,2154.0,2154.0,7/29/2003,5.05,5.05,5.05,5.05,0.40%
2155,2155.0,2155.0,2155.0,7/30/2003,5.05,5.05,5.05,5.05,0.00%
2156,2156.0,2156.0,2156.0,7/31/2003,5.05,5.05,5.05,5.05,0.00%
2157,2157.0,2157.0,2157.0,8/1/2003,5.08,5.08,5.08,5.08,0.59%
2158,2158.0,2158.0,2158.0,8/4/2003,5.1,5.1,5.1,5.1,0.39%
2159,2159.0,2159.0,2159.0,8/5/2003,5.09,5.09,5.09,5.09,-0.20%
2160,2160.0,2160.0,2160.0,8/6/2003,5.11,5.11,5.11,5.11,0.39%
2161,2161.0,2161.0,2161.0,8/7/2003,5.1,5.1,5.1,5.1,-0.20%
2162,2162.0,2162.0,2162.0,8/8/2003,5.14,5.14,5.14,5.14,0.78%
2163,2163.0,2163.0,2163.0,8/11/2003,5.19,5.19,5.19,5.19,0.97%
2164,2164.0,2164.0,2164.0,8/12/2003,5.19,5.19,5.19,5.19,0.00%
2165,2165.0,2165.0,2165.0,8/13/2003,5.19,5.19,5.19,5.19,0.00%
2166,2166.0,2166.0,2166.0,8/14/2003,5.18,5.18,5.18,5.18,-0.19%
2167,2167.0,2167.0,2167.0,8/15/2003,5.18,5.18,5.18,5.18,0.00%
2168,2168.0,2168.0,2168.0,8/18/2003,5.17,5.17,5.17,5.17,-0.19%
2169,2169.0,2169.0,2169.0,8/19/2003,5.17,5.17,5.17,5.17,0.00%
2170,2170.0,2170.0,2170.0,8/20/2003,5.17,5.17,5.17,5.17,0.00%
2171,2171.0,2171.0,2171.0,8/21/2003,5.17,5.17,5.17,5.17,0.00%
2172,2172.0,2172.0,2172.0,8/22/2003,5.17,5.17,5.17,5.17,0.00%
2173,2173.0,2173.0,2173.0,8/25/2003,5.17,5.17,5.17,5.17,0.00%
2174,2174.0,2174.0,2174.0,8/26/2003,5.19,5.19,5.19,5.19,0.39%
2175,2175.0,2175.0,2175.0,8/27/2003,5.19,5.19,5.19,5.19,0.00%
2176,2176.0,2176.0,2176.0,8/28/2003,5.2,5.2,5.2,5.2,0.19%
2177,2177.0,2177.0,2177.0,8/29/2003,5.2,5.2,5.2,5.2,0.00%
2178,2178.0,2178.0,2178.0,9/1/2003,5.19,5.19,5.19,5.19,-0.19%
2179,2179.0,2179.0,2179.0,9/2/2003,5.21,5.21,5.21,5.21,0.39%
2180,2180.0,2180.0,2180.0,9/3/2003,5.23,5.23,5.23,5.23,0.38%
2181,2181.0,2181.0,2181.0,9/4/2003,5.24,5.24,5.24,5.24,0.19%
2182,2182.0,2182.0,2182.0,9/5/2003,5.25,5.25,5.25,5.25,0.19%
2183,2183.0,2183.0,2183.0,9/8/2003,5.23,5.23,5.23,5.23,-0.38%
2184,2184.0,2184.0,2184.0,9/9/2003,5.24,5.24,5.24,5.24,0.19%
2185,2185.0,2185.0,2185.0,9/10/2003,5.23,5.23,5.23,5.23,-0.19%
2186,2186.0,2186.0,2186.0,9/11/2003,5.25,5.25,5.25,5.25,0.38%
2187,2187.0,2187.0,2187.0,9/12/2003,5.24,5.24,5.24,5.24,-0.19%
2188,2188.0,2188.0,2188.0,9/15/2003,5.23,5.23,5.23,5.23,-0.19%
2189,2189.0,2189.0,2189.0,9/16/2003,5.24,5.24,5.24,5.24,0.19%
2190,2190.0,2190.0,2190.0,9/17/2003,5.25,5.25,5.25,5.25,0.19%
2191,2191.0,2191.0,2191.0,9/18/2003,5.24,5.24,5.24,5.24,-0.19%
2192,2192.0,2192.0,2192.0,9/19/2003,5.24,5.24,5.24,5.24,0.00%
2193,2193.0,2193.0,2193.0,9/22/2003,5.24,5.24,5.24,5.24,0.00%
2194,2194.0,2194.0,2194.0,9/23/2003,5.23,5.23,5.23,5.23,-0.19%
2195,2195.0,2195.0,2195.0,9/24/2003,5.24,5.24,5.24,5.24,0.19%
2196,2196.0,2196.0,2196.0,9/25/2003,5.23,5.23,5.23,5.23,-0.19%
2197,2197.0,2197.0,2197.0,9/26/2003,5.24,5.24,5.24,5.24,0.19%
2198,2198.0,2198.0,2198.0,9/29/2003,5.24,5.24,5.24,5.24,0.00%
2199,2199.0,2199.0,2199.0,9/30/2003,5.25,5.25,5.25,5.25,0.19%
2200,2200.0,2200.0,2200.0,10/1/2003,5.25,5.25,5.25,5.25,0.00%
2201,2201.0,2201.0,2201.0,10/2/2003,5.24,5.24,5.24,5.24,-0.19%
2202,2202.0,2202.0,2202.0,10/3/2003,5.24,5.24,5.24,5.24,0.00%
2203,2203.0,2203.0,2203.0,10/6/2003,5.29,5.29,5.29,5.29,0.95%
2204,2204.0,2204.0,2204.0,10/7/2003,5.28,5.28,5.28,5.28,-0.19%
2205,2205.0,2205.0,2205.0,10/8/2003,5.3,5.3,5.3,5.3,0.38%
2206,2206.0,2206.0,2206.0,10/9/2003,5.29,5.29,5.29,5.29,-0.19%
2207,2207.0,2207.0,2207.0,10/10/2003,5.29,5.29,5.29,5.29,0.00%
2208,2208.0,2208.0,2208.0,10/13/2003,5.29,5.29,5.29,5.29,0.00%
2209,2209.0,2209.0,2209.0,10/14/2003,5.29,5.29,5.29,5.29,0.00%
2210,2210.0,2210.0,2210.0,10/15/2003,5.3,5.3,5.3,5.3,0.19%
2211,2211.0,2211.0,2211.0,10/16/2003,5.31,5.31,5.31,5.31,0.19%
2212,2212.0,2212.0,2212.0,10/17/2003,5.33,5.33,5.33,5.33,0.38%
2213,2213.0,2213.0,2213.0,10/20/2003,5.34,5.34,5.34,5.34,0.19%
2214,2214.0,2214.0,2214.0,10/21/2003,5.35,5.35,5.35,5.35,0.19%
2215,2215.0,2215.0,2215.0,10/22/2003,5.34,5.34,5.34,5.34,-0.19%
2216,2216.0,2216.0,2216.0,10/23/2003,5.35,5.35,5.35,5.35,0.19%
2217,2217.0,2217.0,2217.0,10/24/2003,5.34,5.34,5.34,5.34,-0.19%
2218,2218.0,2218.0,2218.0,10/28/2003,5.36,5.36,5.36,5.36,0.37%
2219,2219.0,2219.0,2219.0,10/29/2003,5.37,5.37,5.37,5.37,0.19%
2220,2220.0,2220.0,2220.0,10/30/2003,5.38,5.38,5.38,5.38,0.19%
2221,2221.0,2221.0,2221.0,10/31/2003,5.39,5.39,5.39,5.39,0.19%
2222,2222.0,2222.0,2222.0,11/3/2003,5.41,5.41,5.41,5.41,0.37%
2223,2223.0,2223.0,2223.0,11/4/2003,5.43,5.43,5.43,5.43,0.37%
2224,2224.0,2224.0,2224.0,11/5/2003,5.52,5.52,5.52,5.52,1.66%
2225,2225.0,2225.0,2225.0,11/6/2003,5.55,5.55,5.55,5.55,0.54%
2226,2226.0,2226.0,2226.0,11/7/2003,5.54,5.54,5.54,5.54,-0.18%
2227,2227.0,2227.0,2227.0,11/10/2003,5.54,5.54,5.54,5.54,0.00%
2228,2228.0,2228.0,2228.0,11/11/2003,5.59,5.59,5.59,5.59,0.90%
2229,2229.0,2229.0,2229.0,11/12/2003,5.61,5.61,5.61,5.61,0.36%
2230,2230.0,2230.0,2230.0,11/13/2003,5.6,5.6,5.6,5.6,-0.18%
2231,2231.0,2231.0,2231.0,11/14/2003,5.6,5.6,5.6,5.6,0.00%
2232,2232.0,2232.0,2232.0,11/17/2003,5.62,5.62,5.62,5.62,0.36%
2233,2233.0,2233.0,2233.0,11/18/2003,5.62,5.62,5.62,5.62,0.00%
2234,2234.0,2234.0,2234.0,11/19/2003,5.62,5.62,5.62,5.62,0.00%
2235,2235.0,2235.0,2235.0,11/20/2003,5.63,5.63,5.63,5.63,0.18%
2236,2236.0,2236.0,2236.0,11/21/2003,5.6,5.6,5.6,5.6,-0.53%
2237,2237.0,2237.0,2237.0,11/24/2003,5.6,5.6,5.6,5.6,0.00%
2238,2238.0,2238.0,2238.0,11/25/2003,5.6,5.6,5.6,5.6,0.00%
2239,2239.0,2239.0,2239.0,11/26/2003,5.6,5.6,5.6,5.6,0.00%
2240,2240.0,2240.0,2240.0,11/27/2003,5.61,5.61,5.61,5.61,0.18%
2241,2241.0,2241.0,2241.0,11/28/2003,5.61,5.61,5.61,5.61,0.00%
2242,2242.0,2242.0,2242.0,12/1/2003,5.66,5.66,5.66,5.66,0.89%
2243,2243.0,2243.0,2243.0,12/2/2003,5.67,5.67,5.67,5.67,0.18%
2244,2244.0,2244.0,2244.0,12/3/2003,5.69,5.69,5.69,5.69,0.35%
2245,2245.0,2245.0,2245.0,12/4/2003,5.54,5.54,5.54,5.54,-2.64%
2246,2246.0,2246.0,2246.0,12/5/2003,5.54,5.54,5.54,5.54,0.00%
2247,2247.0,2247.0,2247.0,12/8/2003,5.52,5.52,5.52,5.52,-0.36%
2248,2248.0,2248.0,2248.0,12/9/2003,5.54,5.54,5.54,5.54,0.36%
2249,2249.0,2249.0,2249.0,12/10/2003,5.54,5.54,5.54,5.54,0.00%
2250,2250.0,2250.0,2250.0,12/11/2003,5.54,5.54,5.54,5.54,0.00%
2251,2251.0,2251.0,2251.0,12/12/2003,5.53,5.53,5.53,5.53,-0.18%
2252,2252.0,2252.0,2252.0,12/15/2003,5.53,5.53,5.53,5.53,0.00%
2253,2253.0,2253.0,2253.0,12/16/2003,5.57,5.57,5.57,5.57,0.72%
2254,2254.0,2254.0,2254.0,12/17/2003,5.56,5.56,5.56,5.56,-0.18%
2255,2255.0,2255.0,2255.0,12/18/2003,5.56,5.56,5.56,5.56,0.00%
2256,2256.0,2256.0,2256.0,12/19/2003,5.57,5.57,5.57,5.57,0.18%
2257,2257.0,2257.0,2257.0,12/22/2003,5.57,5.57,5.57,5.57,0.00%
2258,2258.0,2258.0,2258.0,12/23/2003,5.57,5.57,5.57,5.57,0.00%
2259,2259.0,2259.0,2259.0,12/24/2003,5.58,5.58,5.58,5.58,0.18%
2260,2260.0,2260.0,2260.0,12/29/2003,5.57,5.57,5.57,5.57,-0.18%
