,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Price,Open,High,Low,Vol.,Change %
61,61.0,61.0,61.0,61.0,61.0,3/29/1990,0.5378,0.5325,0.5405,0.53,8.35K,0.52%
62,62.0,62.0,62.0,62.0,62.0,3/30/1990,0.5434,0.5395,0.5445,0.5375,8.05K,1.04%
63,63.0,63.0,63.0,63.0,63.0,4/2/1990,0.5451,0.532,0.546,0.5315,3.16K,0.31%
64,64.0,64.0,64.0,64.0,64.0,4/3/1990,0.5453,0.5467,0.549,0.542,5.25K,0.04%
65,65.0,65.0,65.0,65.0,65.0,4/4/1990,0.5303,0.544,0.545,0.53,5.19K,-2.75%
66,66.0,66.0,66.0,66.0,66.0,4/5/1990,0.5187,0.5312,0.5315,0.517,5.14K,-2.19%
67,67.0,67.0,67.0,67.0,67.0,4/6/1990,0.521,0.5235,0.526,0.5167,7.42K,0.44%
68,68.0,68.0,68.0,68.0,68.0,4/9/1990,0.5123,0.5195,0.522,0.511,6.93K,-1.67%
69,69.0,69.0,69.0,69.0,69.0,4/10/1990,0.5039,0.5132,0.516,0.499,7.23K,-1.64%
70,70.0,70.0,70.0,70.0,70.0,4/11/1990,0.5131,0.5005,0.5145,0.4839,10.87K,1.83%
71,71.0,71.0,71.0,71.0,71.0,4/12/1990,0.5064,0.5182,0.522,0.505,6.65K,-1.31%
72,72.0,72.0,72.0,72.0,72.0,4/16/1990,0.5119,0.5105,0.515,0.5055,5.09K,1.09%
73,73.0,73.0,73.0,73.0,73.0,4/17/1990,0.5097,0.5157,0.5165,0.502,8.14K,-0.43%
74,74.0,74.0,74.0,74.0,74.0,4/18/1990,0.5015,0.5065,0.5075,0.496,9.36K,-1.61%
75,75.0,75.0,75.0,75.0,75.0,4/19/1990,0.5139,0.5075,0.5165,0.5055,9.57K,2.47%
76,76.0,76.0,76.0,76.0,76.0,4/20/1990,0.5088,0.5117,0.514,0.5045,6.64K,-0.99%
77,77.0,77.0,77.0,77.0,77.0,4/23/1990,0.5151,0.5115,0.5215,0.511,6.76K,1.24%
78,78.0,78.0,78.0,78.0,78.0,4/24/1990,0.5121,0.517,0.5195,0.511,10.14K,-0.58%
79,79.0,79.0,79.0,79.0,79.0,4/25/1990,0.5051,0.509,0.5101,0.5025,8.53K,-1.37%
80,80.0,80.0,80.0,80.0,80.0,4/26/1990,0.5061,0.5067,0.5105,0.5034,6.18K,0.20%
81,81.0,81.0,81.0,81.0,81.0,4/27/1990,0.5075,0.505,0.509,0.501,2.74K,0.28%
82,82.0,82.0,82.0,82.0,82.0,4/30/1990,0.5145,0.511,0.516,0.5095,12.55K,1.38%
83,83.0,83.0,83.0,83.0,83.0,5/1/1990,0.5258,0.5125,0.5275,0.5095,9.38K,2.20%
84,84.0,84.0,84.0,84.0,84.0,5/2/1990,0.5163,0.529,0.533,0.516,8.93K,-1.81%
85,85.0,85.0,85.0,85.0,85.0,5/3/1990,0.5009,0.5135,0.5165,0.499,9.23K,-2.98%
86,86.0,86.0,86.0,86.0,86.0,5/4/1990,0.4996,0.5015,0.505,0.4965,7.66K,-0.26%
87,87.0,87.0,87.0,87.0,87.0,5/7/1990,0.5036,0.5025,0.5055,0.495,8.84K,0.80%
88,88.0,88.0,88.0,88.0,88.0,5/8/1990,0.5094,0.507,0.515,0.504,7.21K,1.15%
89,89.0,89.0,89.0,89.0,89.0,5/9/1990,0.51,0.509,0.5145,0.506,9.52K,0.12%
90,90.0,90.0,90.0,90.0,90.0,5/10/1990,0.514,0.5107,0.5235,0.5085,7.27K,0.78%
